"","full_text","display_text_range","retweet_count","favorite_count","lang","followers_count","friends_count","url","location","description","verified","default_profile"
"78","RT @SochVideos: سندھ حکومت کا دعوی تھا کہ ملیر ایکسپریس وے کی تعمیر میں کسی کو بے گھر نہیں کیا جائے گا۔ لیکن ہوا کیا؟

@BalochHafeez201 @Sa…",140,5,0,"ur",115,545,NA,"Larkana, Pakistan","03331333164 🙏",FALSE,FALSE
"79","Conserving and enhancing sinks and reservoirs of greenhouse gases is irremissible for a healthy planet and climate.
⚠️Crimes that affect the environment impair the resiliency of natural ecosystems to withstand #climatechange.
#endENVcrime https://t.co/z2LCrdOGHH",238,0,1,"en",2962,349,"https://t.co/pC1UXcu1Q0","","The UNODC Environment Team assists Member States to prevent and respond to crimes that affect the environment. #endENVcrime",FALSE,TRUE
"80","RT @Toon_Dreessen: This is a lesson we need to learn in #ottcity (and add a #climate lens): our approach to #climatechange, housing afforda…",140,10,0,"en",11183,12286,NA,"Charlottetown","new retiree",FALSE,FALSE
"81","#ThisisPakistan 
Completed with the assistance of UN, ADB, WB abd EU, the PDNA sketches the extent of damage (USD 30.1 bn) and required assistance for Pakistan for recovery and rehabilitation (USD 16.3bn) to recover from history's worst floods due to #ClimateChange https://t.co/TtiQfzB2hf",265,0,0,"en",2332,68,NA,"Embassy of Pakistan, Doha","Ambassador of Pakistan to Qatar",TRUE,TRUE
"82","Sven’s Solar News Today:

#svenvanzanten #solar #renewables #climatechange #sustainability #Environment #Energy #CleanEnergy #electricity #solarenergy #SolarPower #energietransitie #zonnepanelen #klimaat #Nederland https://t.co/vdyvATwp8Z",214,0,1,"sv",890,991,"https://t.co/atjXpYNOaz","Netherlands","Welcome to the twitterpage of Sven van Zanten. Sharing knowledge about future proof energy solutions, fighting climate change using technologic innovation.",FALSE,TRUE
"83","RT @SochVideos: سندھ حکومت کا دعوی تھا کہ ملیر ایکسپریس وے کی تعمیر میں کسی کو بے گھر نہیں کیا جائے گا۔ لیکن ہوا کیا؟

@BalochHafeez201 @Sa…",140,5,0,"ur",19735,1457,"https://t.co/o6FE7djFwk","Pakistan","Journalist and media trainer. Ex-BBC and DW News. Co-host  #ZaraHutKay",FALSE,FALSE
"84","@rachjuramirez The emergency response that's needed is a rapid end to using #FossilFuels. This is #ClimateChange and ending our reliance on oil, gas, and coal is the solution.",175,0,0,"en",1963,3454,NA,"Pacific Northwest","Born at 325.7 ppm. Lives in PNW. Recovering academic. Voter. She | Her. #ClimateAction #PreventGunViolence #BlackLivesMatter #Vote

#VoteTheBastardsOut",FALSE,FALSE
"85","RT @LSEEI: 🌍Can #capitalism be re-shaped to fight 🌡️ #ClimateChange?

Join us for the launch of @terzibus' 🆕📗 #GrowthforGood with @asvalero…",140,6,0,"en",83427,2518,"https://t.co/mAdRULLDsk","Cambridge, MA & London, UK","Publishing nonfiction in the humanities, social sciences, and sciences since 1913. Follow our international office at @HarvardUPLondon.",TRUE,FALSE
"86","Who actually believes #climatechange is a thing?",48,0,0,"en",1679,2211,NA,"Planet Earth .. for now!","Christian and proud to be one. I do spend my life saying‘sorry God! I got it wrong again!’  crazy upside down world nowadays 🙄🙏",FALSE,TRUE
"87","RT @MyZeroCarbon: .
Pope to lawmakers: #ClimateChange requires quick consensus
via @wsfa12news

https://t.co/vErHTh9qVQ

#energy #ClimateAc…",140,1,0,"en",10789,3221,NA,"","We're now faced with a stark choice: make meaningful changes to the way we live and treat the planet, or face the real possibility of global societal collapse",FALSE,TRUE
"88","California Had a Watershed Climate Year, But Time Is Running Out | Inside Climate News  https://t.co/eQpCN21l1W 

#ClimateChange #ClimateActionNow #California https://t.co/uihIViWJHv",158,0,0,"en",216,702,NA,"San Francisco Bay Area","Climate Action California brings together grassroots groups to advocate for policies & laws moving California and the nation to a low-emissions & just future.",FALSE,TRUE
"89","Unchecked #ClimateChange May Erase Half of the World's Sandy Beaches by 2050. (Gizmodo) #Environment https://t.co/sRpgHGIDiJ https://t.co/9IimLAdkSB",148,0,2,"en",117233,106640,"https://t.co/pppp3rfGkP","Waterloo, Ontario Canada","@Expeflow helping IMEs and #Insurance firms automate their #Claims workflow. #ChangeAgent following #DigitalTransformation #InsurTech #BigData #IoT #IoTPL #IoTT",FALSE,TRUE
"90","https://t.co/AZ8yPuRqoE  #AAP #ArvindKejriwal Please stop providing coal subsidy Instead of bringing sustainable policy, they want the future of our children and grandchildren on the brink of catastrophe due to #climatechange. https://t.co/qfUQOoyTJ3",226,0,0,"en",2003,4830,"https://t.co/pmX2RGMweS","","Decentralized Education and Governance #Reaudito #FounderAvrit #BlockchainDeveloper
https://t.co/dt0fAAr6gS",FALSE,TRUE
"91","RT @GggiUganda: For holistic #climateaction,there’s need to involve the private sector in national climate plans.Firms committed to #Climat…",140,3,0,"en",996,1128,"https://t.co/IUrq9qr5zN","Uganda","Environmental conservation/Agriculture innovations/policy influence  and Research for sustainable living .#protectNature",FALSE,TRUE
"92","RT @FriendsOScience: @ABDanielleSmith @JustinTrudeau @RachelNotley #climate  Injustice for All: Deconstructing “Just Transition”     https:…",140,6,0,"en",3036,5106,"https://t.co/b2YXfZE6HX","YouTube/rayZOutdoorAdventures","your outdoor sanctuary. try: https://t.co/9m08PYN5EB",FALSE,TRUE
"93","🌱 As the impacts of #climatechange &amp; biodiversity loss escalate, the countries of the Hindu Kush Himalayas must draw on nature – &amp; indigenous &amp; local knowledge – in designing solutions.

✍️ @bandanashakya12, lead for Ecosystem Services theme at @icimod

https://t.co/xGOXDX3S1b",289,0,2,"en",15849,2075,"https://t.co/qmMGvmZQ9m","","Reporting on water💧, climate 🌦️, nature 🌱, & livelihoods 🌾 from the Himalayas & across Asia’s river basins
Mastodon: https://t.co/YXS5lXn7Ys",TRUE,TRUE
"94","RT @LoeskeKruuk: New paper on some unexpected effects of #climatechange on wild populations: 
Our long-term study of #superbfairywrens in S…",140,9,0,"en",296,364,NA,"Edinburgh, Scotland","Postdoc @ INRAE, interested in all things quantitative/population genetics, soft spot for all wild things 🦌🐑🧬. she/her",FALSE,FALSE
"95","RT @Toon_Dreessen: This is a lesson we need to learn in #ottcity (and add a #climate lens): our approach to #climatechange, housing afforda…",140,10,0,"en",4028,4954,"https://t.co/td1uPGFtk8","Canada","Freelance writer specializing in pregnancy; women's, children's and seniors' health, and parenting. Mom, cat-lady, and loyal subject of a mini-Dachshund.",FALSE,FALSE
"96","Free Webinar, Tapping Into the Power of Utility-Scale Solar: State and Local Perspectives, Online, January 31, 11 am ET: https://t.co/Q9vooaIjzc @BetterBldgsDOE @ENERGY #solar #renewableenergy #energy #cleanenergy #cleantech #greentech #climate #free #climatechange #utilities https://t.co/6vIj6XFSjv",276,0,0,"en",26,47,NA,"","Let's talk about Green Building in Georgia! This account is part of the https://t.co/gcBENdSZqJ community and has a companion group on the platform. Add Your voice!",FALSE,TRUE
"97","Webinar: Feeling Prepared and Empowered to Teach #ClimateChange, @USGBC #Missouri, January 11, 4:30 - 5:30 pm CT: https://t.co/gP7Gej3JzZ @USGBCMoGateway @ClimateGenOrg #greenschools #schools #teaching #environment #education #greenbuilding #health #buildings #sustainability https://t.co/xIiToQpHoZ",275,0,0,"en",4172,3529,"https://t.co/OSw3ufBHDi","International","Rate It Green is a green building directory, network and information sharing platform- find products & services, ask clients for reviews, join the conversation!",FALSE,FALSE
"98","Free Virtual Event: #Sustainability 2100, January 19, 24 &amp; 26: https://t.co/mwNavlgX7J @InformaConnect #energyefficiency #energy #emissions #netzero #business #economy #carbon #circulareconomy #transportation #agriculture #biodiversity #climatechange #diversity #DEI #SDGs #free https://t.co/jYb8k8hjqD",282,0,0,"en",334,92,"https://t.co/khLK5nFJFy","","This is a companion twitter to the RI Green Building group on Rate It Green for sharing RI green building news & events. Let's make all building green building!",FALSE,TRUE
"99","Free Webinar: NYC #ClimateMobilizationAct Primer, Online, January 18, 1pm: https://t.co/EJXiFChsEC @BEExNY #NYC #NewYork #NewYorkCity #emissions #greenroofs #solar #renewableenergy #free #energy #energyefficiency #greenbuilding #building #builldings #realestate #climatechange https://t.co/cmbBqINrrQ",276,0,0,"en",619,264,"http://t.co/gQAt7KoKhD","New York","#NYGreenBuilding can help share #NewYork #greenbuilding news and events. (To support existing orgs/resources, not replace!)",FALSE,FALSE
"100","RT @Nature_NeedsUs: #climatechange is a fact of these days. Every single extreme situation we see, surely, relate to it.
#flooding in #Paki…",140,12,0,"en",1970,2651,NA,"","#retweet
 #followforfollow #followme #follow4follow #Followback 
#F4F",FALSE,TRUE
"101","Do you know someone working to make Indiana more #resilient in the face of #climatechange? Nominate them as a 2023 Hoosier Resilience Hero from now until March 1!

https://t.co/364HdJf6Ag https://t.co/p65YvQRlyH",187,0,0,"en",1421,354,"https://t.co/lbcJ16MviJ","Bloomington, IN","Dedicated to helping Indiana and the Midwest prepare for the challenges of environmental change by integrating research, education, and community.",FALSE,FALSE
"102","#Climatechange is a big risk for low income countries.

Watch Olga Chepelianskaia, Galit Palzur and Samson Samuel Ogallah @ #KigaliGlobalDialogue

@ORF_CNED @orfonline @ORFAmerica

https://t.co/b4ctyX4Ym7",204,0,0,"en",3159,27,"https://t.co/3tBgKMt5KE","India","Centre for Economy and Growth @orfonline.",TRUE,TRUE
"103","Warmer, shorter winters brought about by #climatechange are throwing off natural hibernation cycles for wildlife.

https://t.co/FEC2CnSPWV",138,1,1,"en",1421,354,"https://t.co/lbcJ16MviJ","Bloomington, IN","Dedicated to helping Indiana and the Midwest prepare for the challenges of environmental change by integrating research, education, and community.",FALSE,FALSE
"104","RT @physorg_com: How #climatechange impacts the #IndianOcean dipole, leading to severe droughts and floods @BrownUniversity @ScienceAdvance…",140,5,0,"en",45,95,NA,"Parnaíba, Brasil","Welcome to my profile.
Love Science so much. 
I'm 15 years old, and I'm from Brazil.",FALSE,TRUE
"105","We will contribute our unique insights to #PMAC2023's theme of “Setting a New Health Agenda: At the Nexus of #ClimateChange, Environment, and #Biodiversity.”

💻 View our technical presence and featured content
✍️ Register for our side events
https://t.co/l7bYhV7TQR

#PMAC https://t.co/W2DfsaifOr",272,2,3,"en",47886,1748,"https://t.co/5iiKxMBNW0","Global ","FHI 360 is a leading human development organization dedicated to improving lives in lasting ways by advancing integrated, locally driven solutions.",TRUE,FALSE
"106","RT @DishaC03: #savesoil #cpsavesoil #JourneyForSoil @Sadhgurujv
#savesoilsaveme 
#LetsMakeItHappen
#ClimateChange
#wethechangenow
#savesoil…",140,2,0,"und",1442,2505,NA,"India","#NatureLover #Mother #Educator #Artist #Singer #SoftwareEngineer #Flutist #SaveSoil",FALSE,TRUE
"107","RT @physorg_com: How #climatechange impacts the #IndianOcean dipole, leading to severe droughts and floods @BrownUniversity @ScienceAdvance…",140,5,0,"en",12971,0,"http://t.co/WB9ilChcoq","","http://t.co/ZtClRkdfSY: Space, Earth, Environment, Astronomy News Stories",FALSE,FALSE
"108","How #climatechange impacts the #IndianOcean dipole, leading to severe droughts and floods @BrownUniversity @ScienceAdvances https://t.co/qYyo3p4P1k https://t.co/ZGO87HcgNW",171,5,9,"en",1004985,165,"http://t.co/FiRtxFPcwP","","Science news, Technology news. Physics, Space, Biology, Chemistry, Engineering, Math, Electronics, Nanotechnology, Materials, Computers, Health, Earth Science.",TRUE,FALSE
"109","RT @PCarterClimate: ACCELERATING CATASTROPHIC OCEAN WARMING
Oceanic warming pervasive, surface to abyssal long-term trend accelerating.Decr…",140,113,0,"en",45,45,NA,"","”Try to do something that matters to you everyday” Excited about sports, surprises, big machines, managing work-family balance and life.",FALSE,TRUE
"110","It's January 4th and it's 64° in the #NYC #NewJersey  area #climatechange . A little more than a week ago it was 7°.",116,0,2,"en",3652,4998,"https://t.co/nGsGfLke49","Kensington Brooklyn & North NJ","Happily Married 31 years.. 57yo  mother of 3  Tri Racial and  Race Nuetral I don't represent a group. Unapologetically an individual. Former law firm employee",FALSE,TRUE
"111","RT @TIAADivest: Retirement manager TIAA just released their 2022 climate report, and guess what? They’re still investing in coal, oil and g…",140,13,0,"en",56,147,"https://t.co/DatuvmNtNJ","New York City, baby!","""Experienced"" (60+) New Yorkers fighting for our planet and voting rights, here in NYC. Local affiliate of Third Act!",FALSE,TRUE
"112","#ClimateScam #ClimateEmergency #ClimateCrisis #climate Everyone who thinks #ClimateChange is not so bad as #Climatedeaths are steady lowering, but this is a wrong conclusion, as this is caused by improved warning systems as can be read in this tweet 👇 and link to article. https://t.co/8zACmf0JOK",272,1,0,"en",774,568,"https://t.co/gkpRsNa7Kk","Den Haag","Halbe Hibma, geboren in de jaren '80, achtergrond in Life Sciences, docent Natuurkunde/Scheikunde. Bestrijdt actief desinformatie. Blogger voor klimaatveranda.",FALSE,FALSE
"113","RT @mindingottawa: DOCUMENTS: Canada has so many #PolarBears they're a nuisance, says federal report contradicting @CathMckenna claims #Cli…",140,679,0,"en",95,295,NA,"Fruitvale, BC, Canada","Grumpy old guy having fun being retired.

what? you need my pronouns. Well how about Go / Away",FALSE,TRUE
"114","RT @mindingottawa: DOCUMENTS: Canada has so many #PolarBears they're a nuisance, says federal report contradicting @CathMckenna claims #Cli…",140,679,0,"en",154,1775,NA,"","",FALSE,TRUE
"115","RT @PCarterClimate: 2022: HOT NORTH HEMISPHERE SPRING &amp; SUMMER
NASA GISS High N. Hemisphere Spring &amp; Summer warming. 1.5°C &amp; 1.38°C. Drove…",151,28,0,"en",804,411,NA,"Calgary, Alberta","Canadian 1st, Calgarian 2nd & Stubble-jumper 3rd.  
Politically progressive, worried about the future. Hate hate.",FALSE,FALSE
"116","RT @UMDscience: #ClimateChange has made food production increasingly difficult – a study led by @UMDCBMG's Zhongchi Liu aimed to find out m…",140,3,0,"en",23958,825,"http://t.co/dR83fOl2Bx","College Park, Md.","Keep up with UMD experts in the news, cutting-edge research and breaking campus news with UMD Right Now, a resource for media from @UofMaryland",FALSE,FALSE
"117","RT @PCarterClimate: TRACE 2021: CO2 EMISSION SOURCES
Most N. hemisphere. China majority of world emissions. Largest are oil/gas fields. Mos…",140,32,0,"en",91,630,"https://t.co/ViA3MZrTzb","Wisconsin, USA","descendent of Ninean Beall",FALSE,TRUE
"118","RT @GranadaXelClima: Queridos Reyes Magos🧙‍♂️
Sabemos que 2022 fue el año más caluroso en la península en toda su historia, y seguimos reca…",140,3,0,"es",9406,4892,"https://t.co/KS7KVk2fWd","Plaza del Carmen, Granada","El movimiento 15M de Granada es asambleario, apartidista, asindical, aconfesional, feminista, ecologísta y está por la tolerancia y la diversidad",FALSE,FALSE
