"","created_at","id_str","full_text","display_text_range","retweet_count","favorite_count","lang","name","screen_name","followers_count","friends_count","location","description","verified"
"72",2022-12-29 09:32:16,"1608380366934667265","#BanegaSwasthindia | Setting the 2023 Agenda, how can India tackle #hunger, #malnutrition and ensure food and #nutrition security despite #ClimateChange to meet #SustainableDevelopmentGoals by 2030.

#NewYear2023

@ThisIsReckitt @IFAD @UN @FAO @AgriGoI @MoHFW_INDIA @mygovindia https://t.co/x0xkAyYgWh",277,2,3,"en","Banega Swasth India","banegaswasthind",31480,21,"India","Banega Swasth India is joint initiative by @DettolIndia & @NDTV with a commitment towards making India healthier and cleaner",TRUE
"73",2022-12-29 09:31:48,"1608380249884225537","#ClimateChange 
📌""There is nothing permanent except change"" ~ Heraclitus https://t.co/3xF0PJzDDH",72,0,0,"en","Olga Nosenko","UArainbow",5595,1534,"Lugansk, Russia","Structural Engineer with passion to #green #architecture, #sustainable #design. #Energy - #efficient houses #Passivhaus #nZEB https://t.co/3kit0uVhBG",FALSE
"74",2022-12-29 09:31:38,"1608380206347325446","RT @UNDPClimate: The Green Climate Fund has recently agreed to support the advancement of #Ecuador's National Adaptation Plan! The formulat…",140,19,0,"en","Dr Sibdas Baskey, Ph.D.","DrSBaskey",375,4239,"Kalimpong,West Bengal,India","Assistant Professor,Department of Plant Pathology,UBKV and In-charge, All India Co-ordinated Research Project on Medicinal,Aromatic Plants and Betelvine .",FALSE
"75",2022-12-29 09:31:13,"1608380102513164291","RT @theclimakers: #StoryFromTheField

#Farmers in #Gabon 🇬🇦 are facing significant environmental, social &amp; economic impacts due to #Climate…",144,1,0,"en","WFO President - Arnold Puech d’Alissac","WFOPresident",120,9,"","President of the @worldfarmersorg representing the global #farmers’ community",FALSE
"76",2022-12-29 09:30:34,"1608379941216817153","RT @EthicalBrandMkt: On #WorldEnvironmentDay, @EthicalHour connected several #SocEnt to talk about #climatechange on #Twitter and wrote abo…",140,117,0,"en","Strategic Ethical Marketing","EthicalBrandMkt",2630,2330,"","Ethical, non-manipulative marketing strategies for animal-saving visionary leaders.
Transforming your marketing to make a more positive impact.
Dare to be rare.",FALSE
"77",2022-12-29 09:30:12,"1608379847696416768","The Miyawaki method is a path-breaking initiative in recreation of forests in #India, particularly for #climatechange &amp; #conservation. A judicious conservation policy is the need, as conservation initiatives are affecting people’s lives &amp; livelihoods.https://t.co/DctdaIlFl0",282,0,3,"en","Economic & Political Weekly","epw_in",96748,141,"Mumbai","Economic & Political Weekly enjoys a global reputation for excellence in independent scholarship and critical inquiry.
Subscribe here: https://t.co/5Hl5mVBmAg",TRUE
"78",2022-12-29 09:30:01,"1608379799667412993","Dublin’s climate is changing &amp; this poses significant risks &amp; challenges to all living in the region. SDCC has developed our own Climate Change website https://t.co/ldE8yfyadU .  Find info on what we are doing &amp; also what you can do to help tackle the effects of #ClimateChange. https://t.co/9VeEYyWeRu",290,0,0,"en","South Dublin County Council","sdublincoco",17273,570,"County Hall  Tallaght Ireland","Providing services to over 270,000 people, 92,000 households and over 7,000 businesses. 

Contact: info@sdublincoco.ie",TRUE
"79",2022-12-29 09:30:00,"1608379798081966082","RT @BehorizonOrg: South Sudan’s Vulnerability to Floods

#climatechange #naturalevents 

https://t.co/uxeh0qJzWo https://t.co/H4MqugC3ZL",136,3,0,"en","Mattheus van Geerens","VanGeerens",225,509,"Worldwide","Political Science | IoTs",FALSE
"80",2022-12-29 09:29:23,"1608379642590945282","RT @AbioticStress: Review by Zelm et al. @zhang_yanxia @TesterinkC @WURplant @WUR @AnnualReviews

✔️#Salt Tolerance #Mechanisms of #Plants…",139,8,0,"en","Abiotic Stress Tolerance in Plants🌾🌿🍃🍂🍁🍀🌱🌻","AbioticStress",5991,6233,"🌍","Highlighting work on #AbioticStress in plants🌽🌾 #Drought #Salinity #Waterlogging #Flooding #HeavyMetals #Temperature #Heat #Cold #Nutrient #Oxidative #Hypoxia",FALSE
"81",2022-12-29 09:29:20,"1608379630385508353","RT @Thyrring: Whauu @eumetsat 👍 and we - Member States - are looking forward to use the new data streams🤓Congrats’ to our community and to…",139,1,0,"en","Lothar Schüller","LotharSchueller",793,464,"Darmstadt, Deutschland","SAF Network Manager @EUMETSAT. Responsible for the Satellite Application Facilities that provide operational data and software services. All views are my own.",FALSE
"82",2022-12-29 09:29:09,"1608379581869838336","RT @BehorizonOrg: South Sudan’s Vulnerability to Floods

#climatechange #naturalevents 

https://t.co/uxeh0qJzWo https://t.co/H4MqugC3ZL",136,3,0,"en","Timucin Ibu","Ibu_Tim",593,331,"Brussels, Belgium","Pilot | IoTs | Ethics | Human Dignity | Professional father of 3-daughter. 👩‍👧‍👧 ❤️UFC😵‍💫 Formula1️⃣🏎️",FALSE
"83",2022-12-29 09:29:03,"1608379556133478402","Check this out:

#svenvanzanten #solar #renewables #climatechange #sustainability #Environment #Energy #CleanEnergy #electricity #solarenergy #SolarPower #energietransitie #zonnepanelen #klimaat #Nederland https://t.co/tYP0n34oze",205,0,0,"en","Sven Van zanten","SvenVanZanten01",852,978,"Netherlands","Welcome to the twitterpage of Sven van Zanten. Sharing knowledge about future proof energy solutions, fighting climate change using technologic innovation.",FALSE
"84",2022-12-29 09:28:34,"1608379436327661575","RT @FrasierHarry: According to the University of Oxford:
Going #Vegan is the single biggest thing anyone of us can do to halt #climatechang…",140,179,0,"en","Harry Frasier","FrasierHarry",12609,12498,"Cambridge, England","Rugby. Science. Vegan. Palm-oil free. Bunny hugger.",FALSE
"85",2022-12-29 09:28:10,"1608379336218017792","RT @robinmonotti: THE #TRUTH ABOUT CO2
#CO2 lags earth temperature changes by 800 years, not the other way round. The CO2 causing #ClimateC…",140,409,0,"en","Richard Ward","Richard80221907",745,1438,"","Common sense ,freedom, integrity , anti mandatory medical treatment , supporter of real science and debate , Reform & Reclaim supporter ,realist ,no reset",FALSE
"86",2022-12-29 09:27:49,"1608379246925287424","#climatechange Links to CLIMATE CHANGE AND NATURE #climate #change #global #warming #nature #earth #environment
https://t.co/QCcFzGAdD2 https://t.co/q6ND3o40GD",135,0,3,"en","Tom Gillispie -- NATURE NEEDS OUR HELP 🦮🌎🌊🏈🐬","SptsGuy1",2529,2269,"Rural Hall, NC","■ NO DMs ★ DEMOCRACY ★ BOOSTED ★ SCIENCE ★ WRITING ★ DOGS (DIXIE) 
★ BASEBALL ★ MIAMI DOLPHINS ★ HUMOR ★ SINGING ★ STAR TREK 
★ MYSTERIES ★ WESTERNS",FALSE
"87",2022-12-29 09:27:16,"1608379110841257987","RT @AbioticStress: Article by Susan M. Magnoli et al. @ESAEcology @ESA_org 

✔️Mutualisms in a #warming world: How increased #temperatures…",139,18,0,"en","Abiotic Stress Tolerance in Plants🌾🌿🍃🍂🍁🍀🌱🌻","AbioticStress",5991,6233,"🌍","Highlighting work on #AbioticStress in plants🌽🌾 #Drought #Salinity #Waterlogging #Flooding #HeavyMetals #Temperature #Heat #Cold #Nutrient #Oxidative #Hypoxia",FALSE
"88",2022-12-29 09:27:13,"1608379097033605121","RT @AbioticStress: Viewpoint by Porada et al. @NewPhyt @NP_EiC 

✔️A research #agenda for #nonvascular #photoautotrophs under #ClimateChang…",140,9,0,"en","Abiotic Stress Tolerance in Plants🌾🌿🍃🍂🍁🍀🌱🌻","AbioticStress",5991,6233,"🌍","Highlighting work on #AbioticStress in plants🌽🌾 #Drought #Salinity #Waterlogging #Flooding #HeavyMetals #Temperature #Heat #Cold #Nutrient #Oxidative #Hypoxia",FALSE
"89",2022-12-29 09:26:26,"1608378898684989440","RT @liarsinc2: .@neildoctorfox @GBNews Staycations are about forcing you to stay in the UK, as the politicians STEAL YOUR MONEY to keep you…",140,12,0,"en","Karen","Karen33589301",1654,1600,"","",FALSE
"90",2022-12-29 09:26:16,"1608378857912160256","RT @davecykl: @Booksandchoc13 @MBTom_co_uk That’s horrific, it looks like #TwyfordDown all over again. 😢

With #ClimateChange a still growi…",140,1,0,"en","Margaret #FBPE 🇪🇺 💙","MargyMayell",6457,3114,"","Wife, mother, book reader, part time guide and full time moaner",FALSE
"91",2022-12-29 09:25:49,"1608378743265071107","RT @Nature_NeedsUs: #climatechange is a fact of these days. Every single extreme situation we see, surely, relate to it.
#flooding in #Paki…",140,7,0,"en","べてぃ","XZPwEDVhHH37i3C",13297,13295,"","女子美術大学芸術学部工芸科テキスタイル卒業。なんでその辺の人で淋しい人、よかったら？",FALSE
"92",2022-12-29 09:24:58,"1608378529892438017","Learn the emerging trends that will help for efficient use of Green Hydrogen by visiting https://t.co/yfGtAoK5co

#ecofriendly #knowledge #sustainable #environment #sustainability #environmentallyfriendly #climatechange #phdcci #phdccichamber #renewableenergy #greenhydrogenindia https://t.co/6cnSrAZVvl",279,0,0,"en","GreenHydrogenIndia","greenh2india",50,2,"India","Green Hydrogen - The future of energy
An initiative by the PHD Chamber of Commerce and Industry (PHDCCI) with “Hari Dharti – Neela Akash”",FALSE
"93",2022-12-29 09:24:42,"1608378463890837506","Learn the emerging trends that will help for efficient use of Green Hydrogen by visiting https://t.co/yfGtAoK5co

#ecofriendly #knowledge #sustainable #environment #sustainability #environmentallyfriendly #climatechange #phdcci #phdccichamber #renewableenergy #greenhydrogenindia https://t.co/CpxnMbHdGR",279,0,0,"en","GreenHydrogenIndia","greenh2india",50,2,"India","Green Hydrogen - The future of energy
An initiative by the PHD Chamber of Commerce and Industry (PHDCCI) with “Hari Dharti – Neela Akash”",FALSE
"94",2022-12-29 09:24:26,"1608378396593258499","Learn the emerging trends that will help for efficient use of Green Hydrogen by visiting https://t.co/yfGtAoK5co

#ecofriendly #knowledge #sustainable #environment #sustainability #environmentallyfriendly #climatechange #phdcci #phdccichamber #renewableenergy #greenhydrogenindia https://t.co/5GySW9KUMh",279,0,0,"en","GreenHydrogenIndia","greenh2india",50,2,"India","Green Hydrogen - The future of energy
An initiative by the PHD Chamber of Commerce and Industry (PHDCCI) with “Hari Dharti – Neela Akash”",FALSE
"95",2022-12-29 09:24:12,"1608378338468573185","@sydnyecondray It's the new normal, typical ""seasons"" are done. 
#ClimateChange",79,0,2,"en","manofaction","manofaction",454,1053,"Wisconsin, USA","He/Him, Human Being still attempting to understand all things/Single Father/Man of the World/WI sports lover/ Intoxicologist, professional for the little guy.",FALSE
"96",2022-12-29 09:23:00,"1608378035987746817","We need to think beyond implementation to transformation. We need to see #climatechange, #biodiversity loss, &amp; the many health and demographic crises that challenge humanity and the world we know as a call for renewal.- Ravi Prabhu

🔗 https://t.co/wUvQ7W6xrv

#Trees4Resilience",281,2,9,"en","World Agroforestry","ICRAF",107069,2519,"Nairobi","World Agroforestry (ICRAF) is a centre of science and development excellence that harnesses the benefits of trees for people and the environment.",TRUE
"97",2022-12-29 09:22:28,"1608377902999154689","RT @liarsinc2: .@neildoctorfox @GBNews Staycations are about forcing you to stay in the UK, as the politicians STEAL YOUR MONEY to keep you…",140,12,0,"en","Bob Valdez","BobValdezNth",162,315,"Northumbria UK","Northumbria, UK. Keep GB British. Stop all ILLEGAL/UNDOCUMENTED https://t.co/1VkPaN4wD0: Julian Assange/Lynn Thyer/Melanie Shaw/Enoch Burke",FALSE
"98",2022-12-29 09:21:44,"1608377716033871872","We have the power to create a better, more sustainable future for ourselves and the planet. Let's make a commitment to reducing our carbon emissions and taking care of the Earth.
#climatechange #sustainability",209,0,0,"en","fred#","fred_skiller",415,484,"","physicist || freelancer || digital marketing agent || graphics designer(all logos, posters, flyers etc ll photo editing.",FALSE
"99",2022-12-29 09:21:44,"1608377714800558080","RT @liarsinc2: .@neildoctorfox @GBNews Staycations are about forcing you to stay in the UK, as the politicians STEAL YOUR MONEY to keep you…",140,12,0,"en","Impossible Dream","Impossi28437184",441,795,"West Midlands, England","",FALSE
"100",2022-12-29 09:21:26,"1608377639290703877","RT @liarsinc2: .@neildoctorfox @GBNews Staycations are about forcing you to stay in the UK, as the politicians STEAL YOUR MONEY to keep you…",140,12,0,"en","English Flowers","FlowersEnglish",22218,13651,"","UK Brexiteer. Leftard slayer. Rule Britannia. Right-wing patriot. D TRUMP/Nigel Farage I love. BORIS IS A CONMAN. Anti BLM I am a woman that says it how it. :-D",FALSE
"101",2022-12-28 02:59:15,"1607919074042064901","Protecting old growth forests is one of the best things we can do to mitigate the impacts of #climatechange. Sign the @standearth petition to protect the last giant trees from logging! #bcpoli https://t.co/Hl1xxDZHY6",216,0,0,"en","Dale Leisenring","KingDaleth",86,529,"","",FALSE
"102",2022-12-28 02:58:58,"1607919002558267399","RT @MikeHudema: Here is a 90 second video summary of climate change since 1850. Notice a pattern?

Time to treat #climatechange like the #c…",140,1891,0,"en","Cristóbal Mena","cristobalmena",2700,438,"Chile","Riesgo, desastre, resiliencia y crisis climática | Consultor |👨‍🚒@14FRC | MSc @UCLIRDR | Miembro @climatereality | Tweets ESP-ENG #LosDesastresNoSonNaturales",FALSE
"103",2022-12-28 02:58:20,"1607918841627291648","TOP 10 CLIMATE DISASTERS 2022
Christian Aid https://t.co/erC17TDzSZ
#extremeweather  #climatechange #GlobalWarming https://t.co/To5lsJe2oI",114,20,36,"en","Peter D Carter","PCarterClimate",21668,173,"Victoria BC Canada","Director Climate Emergency Institute, IPCC expert reviewer, Co-author Unprecedented Crime, published on climate change, sustainable development, biodiversity,",FALSE
"104",2022-12-28 02:57:48,"1607918709317971968","RT @CMA_Docs: The CMA’s work on #ClimateChange is focused on building a health system that’s as good for the planet as it is for patients.…",139,6,0,"en","annie Laing","grandma_hockey",919,92,"canada","I am the grandma of 3 granddaughters from one son.   my passed away on Jan 1st 2020. I have lost my fiend and my hero I. happily married  for 25 years",FALSE
"105",2022-12-28 02:57:46,"1607918699649929217","RT @CodeRedEarth: LEAD IPCC AUTHOR 
Julie put her body on the line &amp; was arrested
""Non-violent civil disobedience is very important because…",144,89,0,"en","Julie Stahlbaum","JulieStahlbaum",458,5009,"","",FALSE
