"","full_text","display_text_range","retweet_count","favorite_count","lang","followers_count","friends_count","url","location","description","verified","default_profile"
"80","RT @IndianExpress: ExpressExplained | A study has revealed that as the Earth gets warmer, #termites will rapidly spread across the world. T…",140,4,0,"en",194,981,"https://t.co/39cZFmk3hh","Assam, India","Food, Cricket, Tennis & Movies!",FALSE,TRUE
"81","RT @ElephantsFuture: #Climatechange is leaving African #elephants desperate for water. Climate change is causing droughts in much of Africa…",140,10,0,"en",744,388,NA,"London, England","End the barbaric Yulin Festival. Ban Trophy Hunting/imports into UK. Ban Canned Hunting. Ban Trail Hunting. Restore Federal Protection for Wolves.",FALSE,TRUE
"82","RT://Sostenibilità sempre più centrale per le società quotate -  @DeloitteItalia #sostenibilità #ESG #climatechange  https://t.co/Oe3JT7BLg3",140,0,0,"it",1443,144,"http://t.co/TGSTtpistS","","Il Magazine per manager e imprenditori più letto d'Italia",FALSE,FALSE
"83","#cc #climatechange RT @UNEP: RT @UNHumanRights: What is the right to a clean, healthy and sustainable environment? Find out more in our new information note w/ @UNDP @U…",169,0,0,"en",198,449,NA,"Toronto, Ontario, Canada","A Toronto-based environmental scientist, educator and local economy enthuiast with a deep concern for the continued viability of a biologically diverse planet.",FALSE,FALSE
"84","RT @SochVideos: سندھ حکومت کا دعوی تھا کہ ملیر ایکسپریس وے کی تعمیر میں کسی کو بے گھر نہیں کیا جائے گا۔ لیکن ہوا کیا؟

@BalochHafeez201 @Sa…",140,10,0,"ur",231,662,NA,"Buleda","""Don't try.""
Hank Chinaski",FALSE,FALSE
"85","Webinar: Feeling Prepared and Empowered to Teach #ClimateChange, @USGBC #Missouri, January 11, 4:30 - 5:30 pm CT: https://t.co/JH3Pq6K0ia @USGBCMoGateway @ClimateGenOrg #greenschools #schools #health #teaching #environment #education #greenbuilding #buildings #sustainability https://t.co/1w3qdiIL5H",275,0,0,"en",167,120,NA,"","",FALSE,TRUE
"86","Elders' Hour - INUIT VOICES ON CLIMATE CHANGE
Tonight on UvagutTV  - 8:00 PM
Zacharias Kunuk speaks with elders about the impacts of climate change.
#climatechange #inuitelders #changingarctic #greenhousegases #canadianclimatechange #environmentalchange #climateimpact https://t.co/dcoAV17mCS",268,1,3,"en",651,224,"https://t.co/fpR5Aqsxki","Igloolik CA","Uvagut TV is Canada’s first 24/7 Inuktut tv channel. Watch us nationally via Shaw Direct Satellite; Arctic Co-op Cable in NU; FCNQ in Nunavik or on https://t.co/7gXHbs6N1R",FALSE,TRUE
"87","This week year 3 have studied mountains and how important they are to our world. We recognise that climate change is affecting our mountains and we promise to do what we can to change that. @RCSalfordEd #laudatosi #climatechange #internationalmountainday https://t.co/mbajWUYSBu",254,0,0,"en",823,0,"https://t.co/YiJDhJhaDZ","Salford","Living life to the fullest. Wonder. Believe. Shine. Achieve.",FALSE,TRUE
"88","Tower crane coming soon!  

The Mount Vernon Library Commons tower crane is set to be installed next week.  Keep an eye out as the skies start to fill with flying materials!

#hkparchitects #phius #passivehouse #mountvernonlibrarycommons #climatechange #lydigconstruction https://t.co/wmRAFAsQ9S",271,0,0,"en",6,4,"https://t.co/gFd55kf3ba","Mount Ver­non, WA","""Simplicity of form, restraint in solution and the use of durable materials."" #hkparchitects",FALSE,TRUE
"89","RT @HakaiInstitute: How will glaciers in British Columbia decline based on different emissions scenarios?

New tool from @HakaiGeospatial &amp;…",144,3,0,"en",226,546,"https://t.co/sC6x2eIffF","Victoria, BC","Natural history & biodiversity enthusiast | sci comm & community science | oceans & forests & adventures | aspiring gardener & birder",FALSE,FALSE
"90","RT @IndianExpress: ExpressExplained | A study has revealed that as the Earth gets warmer, #termites will rapidly spread across the world. T…",140,4,0,"en",148,314,NA,"","",FALSE,TRUE
"91","Believe it or not, but the Fancy Mona Lisas project is strictly against #activism that includes #vandalism against #art and #artworks in museums or elsewhere!

#climate #climatecrisis #climatechange #politics #europe",216,0,0,"en",1,0,NA,"","ML NFTs started as a play with textures and blending methods. After recent events of eco-art-vandalism, ML-NFTs will be present on Twitter, serving as an omen.",FALSE,TRUE
"92","Great to visit this #farmer in #Makueni #Kenya to learn how she grows #greengrams using a ripper &amp; application of manure &amp; a soil conditioner in the rip lines. Variety is Biashara from @kalromkulima. Good example of #soilmanagement &amp; #climatechange adaptation #SaveSoilMovement https://t.co/IXWpQxerVX",289,0,1,"en",811,839,NA,"Nairobi, Kenya","Passionate about improving livelihoods of small-holder farmers",FALSE,TRUE
"93","@great_thunberg Unfortunately, #renewables and #EVs are not lowering #emissions

Humans are addicted to consuming, which requires energy (#fossilfuels), which is causing #ClimateChange. 

Our consumption is killing us. It’s suicide. We need to 

#ConsumeLess 
#BanPrivateJets 
#BanCruiseShips",292,0,0,"en",175,282,NA,"","We have so many problems to solve, but #ClimateChange is at the very top of the list.",FALSE,TRUE
"94","RT @bilingual_pub: 𝙐𝙨𝙞𝙣𝙜 𝙇𝙖𝙣𝙙𝙨𝙖𝙩 𝙄𝙢𝙖𝙜𝙚𝙨 𝙩𝙤 𝘿𝙚𝙩𝙚𝙧𝙢𝙞𝙣𝙚 𝙒𝙖𝙩𝙚𝙧 𝙎𝙩𝙤𝙧𝙞𝙣𝙜 𝘾𝙖𝙥𝙖𝙘𝙞𝙩𝙮 𝙞𝙣 𝙈𝙚𝙙𝙞𝙩𝙚𝙧𝙧𝙖𝙣𝙚𝙖𝙣 𝙀𝙣𝙫𝙞𝙧𝙤𝙣𝙢𝙚𝙣𝙩𝙨
#Climatechange #Decisionmakingtoo…",140,1,0,"en",365,842,NA,"España","Soil and Environmental Sciences/Ciencias Ambientales, Ciencia del Suelo, Agua y Gestión de Residuos/Water, Waste Management, professor UMH Elche",FALSE,TRUE
"95","RT @dr_xeo: 5 316 persons died from extreme heat in the summer of 2022 in Spain; 60% of the deaths occurred in July alone. We have just pub…",140,40,0,"en",7460,277,"https://t.co/81hmyeN6v2","Almería, España","🏴󠁧󠁢󠁥󠁮󠁧󠁿 Almería merece mucho más
✨ Datos, información, gráficos, curiosidades...",FALSE,TRUE
"96","RT @dlhevans: Huh. I love a snow day. But an ice day? Not so much. #climatechange #consequencesofourownactions https://t.co/vIieXtc3jY",134,1,0,"en",617,1137,NA,"W MT, USA on salish land","Crone, wool monger, Westerner. she/her Benny Fibers LLC ME/CFS mtwoolmonger on Post",FALSE,TRUE
"97","This explains a lot of the naive statements of green activists. We need to replace fossil fuels for sure, but the effort is humongous and complex and humanity really needs a lot more energy every year.
#energy #greenenergy #climatechange #nuclearenergy https://t.co/Fi5ZLiPEM6",276,0,0,"en",114,126,NA,"50.985026,5.875957","Tweets are personal. https://t.co/1oKUmZBcle",FALSE,FALSE
"98","RT @IndianExpress: ExpressExplained | A study has revealed that as the Earth gets warmer, #termites will rapidly spread across the world. T…",140,4,0,"en",307,4995,NA,"chennai","I love my India...Jai hind...  Vandemataram .. Bharat mata khi Jai .. I love RSS @ I am hindu yadav",FALSE,TRUE
"99","RT @BillSpindle: Where better to base a polar studies team than #India’s tropics. #climatechange #ClimateCrisis https://t.co/ZxFnEKCO8k",135,1,0,"en",8917,2222,"https://t.co/l6sM2Xz0UJ","New Delhi, India","New York Times reporter and visual journalist in India and South Asia • Previously @WSJ • 🏳️‍🌈 • Tips? DM or email karan@karandeepsingh.me",TRUE,TRUE
"100","Volunteer with us for #CleanDelhi #SwachhBharat #MyCleanIndia

Visit https://t.co/e0Jmo8NoLQ

#WeMeanToClean #Shramdaan #Volunteer #Volunteering #SwachhataHiSeva #Delhi #DelhiNCR #ClimateAction #GlobalWarming #ClimateChange #ClimateCrisis #ClimateEmergency #WeDontHaveTime https://t.co/Ub8Eow8XvK",272,0,0,"en",578,164,"https://t.co/9yUVuL7Hu9","New Delhi, India","Co-founder @WeMeanToClean

Front End Developer",FALSE,FALSE
"101","RT @mindingottawa: DOCUMENTS: Canada has so many #PolarBears they're a nuisance, says federal report contradicting @CathMckenna claims #Cli…",140,680,0,"en",190,463,NA,"Republic of Alberta","Alberta, Saskatchewan, Yukon and NWT need to merge and separate. “Oh Chinada, we’ll bend over for Xi”",FALSE,TRUE
"102","We don't want #KevinMcCarthy because of #climatechange",54,1,2,"en",2349,2260,"https://t.co/zJgtDKl4Y7","Just passing through","(We/Everyone)

Open Carry #advocate. Working to destigmatize legal #opencarry in our everyday lives. #NormalizeOpenCarry #2A #GunRights #IFBAP #MAGAwriter",FALSE,TRUE
"103","A heatwave in January in #Europe? ...

-- Science | The ...: https://t.co/Fib0AjiZfj.

#Africa #Ai #Climate #ClimateChange #Czech #CzechRepublic #Effects #Electricity #Emissions #Energy #EnergyCrisis #Environment #Events #Forecast #France #Germany #Government #HTML #It ... https://t.co/9WeIbZVm0L",273,0,1,"en",302,1295,NA,"NY","A lone wolf that reads, learns, and shares for those willing to expand their horizons and break free from mainstream media and their own little centrist bubble.",FALSE,FALSE
"104","A heatwave in January in #Europe? ...

-- Science | The ...: https://t.co/Fib0AjiZfj.

#Africa #Ai #Climate #ClimateChange #Czech #CzechRepublic #Effects #Electricity #Emissions #Energy #EnergyCrisis #Environment #Events #Forecast #France #Germany #Government #HTML #It ... https://t.co/r2zVflIN4l",273,0,1,"en",302,1295,NA,"NY","A lone wolf that reads, learns, and shares for those willing to expand their horizons and break free from mainstream media and their own little centrist bubble.",FALSE,FALSE
"105","A heatwave in January in #Europe? ...

-- Science | The ...: https://t.co/CAA5ULGMPM.

#Africa #Ai #Climate #ClimateChange #Czech #CzechRepublic #Effects #Electricity #Emissions #Energy #EnergyCrisis #Environment #Events #Forecast #France #Germany #Government #HTML #It ... https://t.co/UnRvANwEg6",273,0,2,"en",5982,5361,"https://t.co/mbgzIc5hZ3","United States","Technology Scientist, Executive & Entrepreneur. Startup Aficionado. Software Engineer. Publisher & Journalist Enthusiast. Passionate Storyteller & Musician.",FALSE,FALSE
"106","#TEMPDIFF #climatechange #umbriel https://t.co/a5wPu5pLxm",33,0,0,"und",5,0,NA,"","Weather, cycling, statistics. Auto-submitted content",FALSE,TRUE
"107","#TEMPERATURE #climatechange #umbriel https://t.co/xZSTymm9gA",36,0,0,"und",5,0,NA,"","Weather, cycling, statistics. Auto-submitted content",FALSE,TRUE
"108","#TEMPERATURE #climatechange #umbriel https://t.co/q3qhQdjody",36,0,0,"und",5,0,NA,"","Weather, cycling, statistics. Auto-submitted content",FALSE,TRUE
"109","#TEMPDIFF #climatechange https://t.co/Vvj6dBFaoP",24,0,0,"und",166,914,"https://t.co/qEK7pG4k5V","Sopot","research worker (retired), cyclist, union rugby enthusiast & long-term linux user.",FALSE,TRUE
"110","RT @IUCN: Did you know that over 11,000 animals, fungi and plants have #ClimateChange and severe weather listed as a threat on the IUCN Red…",140,48,0,"en",39,117,NA,"Indonesia","Zoologist
Museum Zoologicum Bogoriense",FALSE,TRUE
"111","RT @BerkeleyLab: Researchers at our Lab have developed a new kind of heating and cooling method – one that they hope will someday help phas…",140,37,0,"en",75,722,NA,"Virginia","Owned by a Basset hound, Third Culture kid, environmental policy.",FALSE,FALSE
"112","RT @ShannenJPEG: I think @GretaThunberg &amp; I should do a live debate on #climatechange 

What do you guys think? Retweet if you agree 🐸 http…",144,1191,0,"en",335,182,"https://t.co/EcaMgZVpu9","Eslöv, Sverige","Headgreenkeeper",FALSE,FALSE
"113","RT @mindingottawa: DOCUMENTS: Canada has so many #PolarBears they're a nuisance, says federal report contradicting @CathMckenna claims #Cli…",140,680,0,"en",542,860,NA,"","Freedom, Liberty, individuality. Support Canadian Oil & Gas & a Free Canada. Vote PPC!
The pass is totalitarian,  the j a b is eugenics poison.
Up the Irons!",FALSE,TRUE
"114","RT @climateline: Floods break records in Kimberley Region as Ex-Tropical Cyclone Ellie wreaks havoc
Source: https://t.co/pDPh0CA3QT (https:…",140,1,0,"en",6516,2588,NA,"On Gadigal land","Journalist. Political philosophy, globalisation, human rights, war. Surveillance / privacy. Climate. Press freedom. Unions. Art. Music. Botany. Retweet = FYI",FALSE,FALSE
"115","Tesla Vehicle Pricing Strategy Explained https://t.co/nJ5Kab0kyO #Tesla #EV #ClimateChange #Renewables #RenewableEnergy",119,0,0,"en",242,965,"https://t.co/istY1Bq9cf","","Zulu, X-ray, Charlie etc... Enthusiastic EV driver & advocate. Failed techblogger. Failed YouTuber. I like yellow. Get your Elon's Song NFT here:",FALSE,TRUE
"116","#TEMPERATURE #climatechange https://t.co/02mgoj66DB",27,0,0,"und",166,914,"https://t.co/qEK7pG4k5V","Sopot","research worker (retired), cyclist, union rugby enthusiast & long-term linux user.",FALSE,TRUE
"117","RT @facsdepa: Once again, I'm very happy and honoured to continue to be a part of the Top 20 Global Thought Leaders and Influencers on #Cli…",140,3,0,"en",9978,5981,"https://t.co/pBlwmum3W0","Behind a screen on Zoom","Tech-enabled change maker; co-founder @instech_london; co-founder @quantum_London; #insurtech, #quantumcomputing; #bionicunderwriting (Comments are my own)",FALSE,TRUE
"118","Happy 20th birthday @GretaThunberg! Greta's featured in the forthcoming (March '23!) NO WORLD TOO BIG: YOUNG PEOPLE FIGHTING GLOBAL CLIMATE CHANGE with art by @JeanetteBradley, poem by me. 😊 #ClimateChange #Activists
#ChildrensBooks #kidlit #Environment @charlesbridge https://t.co/iVVxJm2m1N",268,7,13,"en",3259,1810,"https://t.co/iO9uofNiSK","Somewhere, Over the Spectrum ","#ChildrensAuthor | https://t.co/HZcZbP1ZYZ | https://t.co/yYhBGKKyhz | #neurodiversity |#lovingkindness | Preorder THE FIRE, THE WATER, + MAUDIE McGINN! | @saraagent",FALSE,FALSE
"119","RT @SDHamiltonVIC: #climatechange means more powerful storms will occur more frequently. #ClimateCrisis #ClimateActionNow",121,20,0,"en",339,700,NA,"Living on Gubby Gubby Country","Retired language teacher: loves family & friends, reading, gardening, science, cooking, traveling and music.
*Integrity, human rights, social justice",FALSE,TRUE
"120","RT @mindingottawa: DOCUMENTS: Canada has so many #PolarBears they're a nuisance, says federal report contradicting @CathMckenna claims #Cli…",140,680,0,"en",127,265,NA,"Canada","Daughter Mother Grandmother proud of my Canadian history. We must all celebrate the good in our past and learn from the bad.  Biological female, woman",FALSE,TRUE
"121","#TEMPERATURE #climatechange https://t.co/4Wm3tf8Mfj",27,0,0,"und",166,914,"https://t.co/qEK7pG4k5V","Sopot","research worker (retired), cyclist, union rugby enthusiast & long-term linux user.",FALSE,TRUE
"122","RT @Zhchaudhri: Images like this in today’s “The Australian”continue reminding us of Climate Crisis across the 🌎. #ClimateChange is not onl…",140,11,0,"en",12,5,NA,"Canberra, Australian Capital T","Diplomatic Member at Pakistan High Commission, Canberra Australia.
views expressed are personal.",FALSE,TRUE
